quiz_id,question_text,marks
195,What is a variable in Python?,2
195,What is the difference between a List and a Tuple?,2
195,What is a function in Python?,2
195,What is list comprehension?,2
195,What is exception handling?,2
196,What is a variable in Python?,2
196,What is the difference between a List and a Tuple?,2
196,What is a function in Python?,2
196,What is list comprehension?,2
196,What is exception handling?,2
197,What is a variable in Python?,2
197,What is the difference between a List and a Tuple?,2
197,What is a function in Python?,2
197,What is list comprehension?,2
197,What is exception handling?,2
198,What is a variable in Python?,2
198,What is the difference between a List and a Tuple?,2
198,What is a function in Python?,2
198,What is list comprehension?,2
198,What is exception handling?,2
199,What is a variable in Python?,2
199,What is the difference between a List and a Tuple?,2
199,What is a function in Python?,2
199,What is list comprehension?,2
199,What is exception handling?,2
200,What is a variable in Python?,2
200,What is the difference between a List and a Tuple?,2
200,What is a function in Python?,2
200,What is list comprehension?,2
200,What is exception handling?,2
201,What is a variable in Python?,2
201,What is the difference between a List and a Tuple?,2
201,What is a function in Python?,2
201,What is list comprehension?,2
201,What is exception handling?,2
202,What is a variable in Python?,2
202,What is the difference between a List and a Tuple?,2
202,What is a function in Python?,2
202,What is list comprehension?,2
202,What is exception handling?,2
203,What is a variable in Python?,2
203,What is the difference between a List and a Tuple?,2
203,What is a function in Python?,2
203,What is list comprehension?,2
203,What is exception handling?,2
204,What is a variable in Python?,2
204,What is the difference between a List and a Tuple?,2
204,What is a function in Python?,2
204,What is list comprehension?,2
204,What is exception handling?,2
205,What is a variable in Python?,2
205,What is the difference between a List and a Tuple?,2
205,What is a function in Python?,2
205,What is list comprehension?,2
205,What is exception handling?,2
206,What is a variable in Python?,2
206,What is the difference between a List and a Tuple?,2
206,What is a function in Python?,2
206,What is list comprehension?,2
206,What is exception handling?,2
207,What is a variable in Python?,2
207,What is the difference between a List and a Tuple?,2
207,What is a function in Python?,2
207,What is list comprehension?,2
207,What is exception handling?,2
208,What is a variable in Python?,2
208,What is the difference between a List and a Tuple?,2
208,What is a function in Python?,2
208,What is list comprehension?,2
208,What is exception handling?,2
209,What is a variable in Python?,2
209,What is the difference between a List and a Tuple?,2
209,What is a function in Python?,2
209,What is list comprehension?,2
209,What is exception handling?,2
210,What is a variable in Python?,2
210,What is the difference between a List and a Tuple?,2
210,What is a function in Python?,2
210,What is list comprehension?,2
210,What is exception handling?,2
211,What is a variable in Python?,2
211,What is the difference between a List and a Tuple?,2
211,What is a function in Python?,2
211,What is list comprehension?,2
211,What is exception handling?,2
212,What is a variable in Python?,2
212,What is the difference between a List and a Tuple?,2
212,What is a function in Python?,2
212,What is list comprehension?,2
212,What is exception handling?,2
213,What is a variable in Python?,2
213,What is the difference between a List and a Tuple?,2
213,What is a function in Python?,2
213,What is list comprehension?,2
213,What is exception handling?,2
214,What is a variable in Python?,2
214,What is the difference between a List and a Tuple?,2
214,What is a function in Python?,2
214,What is list comprehension?,2
214,What is exception handling?,2
215,What is a variable in Python?,2
215,What is the difference between a List and a Tuple?,2
215,What is a function in Python?,2
215,What is list comprehension?,2
215,What is exception handling?,2
216,What is a variable in Python?,2
216,What is the difference between a List and a Tuple?,2
216,What is a function in Python?,2
216,What is list comprehension?,2
216,What is exception handling?,2
217,What is a variable in Python?,2
217,What is the difference between a List and a Tuple?,2
217,What is a function in Python?,2
217,What is list comprehension?,2
217,What is exception handling?,2
218,What is a variable in Python?,2
218,What is the difference between a List and a Tuple?,2
218,What is a function in Python?,2
218,What is list comprehension?,2
218,What is exception handling?,2
219,What is a variable in Python?,2
219,What is the difference between a List and a Tuple?,2
219,What is a function in Python?,2
219,What is list comprehension?,2
219,What is exception handling?,2
220,What is a variable in Python?,2
220,What is the difference between a List and a Tuple?,2
220,What is a function in Python?,2
220,What is list comprehension?,2
220,What is exception handling?,2
221,What is a variable in Python?,2
221,What is the difference between a List and a Tuple?,2
221,What is a function in Python?,2
221,What is list comprehension?,2
221,What is exception handling?,2
222,What is a variable in Python?,2
222,What is the difference between a List and a Tuple?,2
222,What is a function in Python?,2
222,What is list comprehension?,2
222,What is exception handling?,2
223,What is a variable in Python?,2
223,What is the difference between a List and a Tuple?,2
223,What is a function in Python?,2
223,What is list comprehension?,2
223,What is exception handling?,2
224,What is a variable in Python?,2
224,What is the difference between a List and a Tuple?,2
224,What is a function in Python?,2
224,What is list comprehension?,2
224,What is exception handling?,2
225,What is a variable in Python?,2
225,What is the difference between a List and a Tuple?,2
225,What is a function in Python?,2
225,What is list comprehension?,2
225,What is exception handling?,2
226,What is a variable in Python?,2
226,What is the difference between a List and a Tuple?,2
226,What is a function in Python?,2
226,What is list comprehension?,2
226,What is exception handling?,2
227,What is a variable in Python?,2
227,What is the difference between a List and a Tuple?,2
227,What is a function in Python?,2
227,What is list comprehension?,2
227,What is exception handling?,2
228,What is a variable in Python?,2
228,What is the difference between a List and a Tuple?,2
228,What is a function in Python?,2
228,What is list comprehension?,2
228,What is exception handling?,2
229,What is a variable in Python?,2
229,What is the difference between a List and a Tuple?,2
229,What is a function in Python?,2
229,What is list comprehension?,2
229,What is exception handling?,2
230,What is a variable in Python?,2
230,What is the difference between a List and a Tuple?,2
230,What is a function in Python?,2
230,What is list comprehension?,2
230,What is exception handling?,2
231,What is a variable in Python?,2
231,What is the difference between a List and a Tuple?,2
231,What is a function in Python?,2
231,What is list comprehension?,2
231,What is exception handling?,2
232,What is a variable in Python?,2
